FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,MARITAL_STATUS,Stato civile,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,065112,Rutino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,387,e,Dato stimato
A,Annuale,065112,Rutino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,371,,
A,Annuale,065112,Rutino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,368,,
A,Annuale,065112,Rutino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,363,e,Dato stimato
A,Annuale,065112,Rutino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,768,,
A,Annuale,065112,Rutino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,770,,
A,Annuale,065112,Rutino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,750,e,Dato stimato
A,Annuale,065113,Sacco,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,217,,
A,Annuale,065113,Sacco,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,218,,
A,Annuale,065113,Sacco,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,208,e,Dato stimato
A,Annuale,065113,Sacco,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,227,,
A,Annuale,065113,Sacco,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,213,,
A,Annuale,065113,Sacco,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,201,e,Dato stimato
A,Annuale,065113,Sacco,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,444,,
A,Annuale,065113,Sacco,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,431,,
A,Annuale,065113,Sacco,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,409,e,Dato stimato
A,Annuale,065114,Sala Consilina,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,5971,,
A,Annuale,065114,Sala Consilina,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,5985,,
A,Annuale,065114,Sala Consilina,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,5965,e,Dato stimato
A,Annuale,065114,Sala Consilina,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,6273,,
A,Annuale,065114,Sala Consilina,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,6214,,
A,Annuale,065114,Sala Consilina,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,6177,e,Dato stimato
A,Annuale,065114,Sala Consilina,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,12244,,
A,Annuale,065114,Sala Consilina,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,12199,,
A,Annuale,065114,Sala Consilina,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,12142,e,Dato stimato
A,Annuale,065115,Salento,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,872,,
A,Annuale,065115,Salento,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,864,,
A,Annuale,065115,Salento,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,853,e,Dato stimato
A,Annuale,065115,Salento,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,898,,
A,Annuale,065115,Salento,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,898,,
A,Annuale,065115,Salento,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,891,e,Dato stimato
A,Annuale,065115,Salento,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1770,,
A,Annuale,065115,Salento,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1762,,
A,Annuale,065115,Salento,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1744,e,Dato stimato
A,Annuale,065116,Salerno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,59828,,
A,Annuale,065116,Salerno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,59591,,
A,Annuale,065116,Salerno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,59303,e,Dato stimato
A,Annuale,065116,Salerno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,67657,,
A,Annuale,065116,Salerno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,67124,,
A,Annuale,065116,Salerno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,66655,e,Dato stimato
A,Annuale,065116,Salerno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,127485,,
A,Annuale,065116,Salerno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,126715,,
A,Annuale,065116,Salerno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,125958,e,Dato stimato
A,Annuale,065117,Salvitelle,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,231,,
A,Annuale,065117,Salvitelle,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,238,,
A,Annuale,065117,Salvitelle,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,229,e,Dato stimato
A,Annuale,065117,Salvitelle,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,252,,
A,Annuale,065117,Salvitelle,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,245,,
A,Annuale,065117,Salvitelle,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,238,e,Dato stimato
A,Annuale,065117,Salvitelle,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,483,,
A,Annuale,065117,Salvitelle,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,483,,
A,Annuale,065117,Salvitelle,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,467,e,Dato stimato
A,Annuale,065118,San Cipriano Picentino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,3214,,
A,Annuale,065118,San Cipriano Picentino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,3246,,
A,Annuale,065118,San Cipriano Picentino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,3294,e,Dato stimato
A,Annuale,065118,San Cipriano Picentino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,3323,,
A,Annuale,065118,San Cipriano Picentino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,3347,,
A,Annuale,065118,San Cipriano Picentino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,3380,e,Dato stimato
A,Annuale,065118,San Cipriano Picentino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,6537,,
A,Annuale,065118,San Cipriano Picentino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,6593,,
A,Annuale,065118,San Cipriano Picentino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,6674,e,Dato stimato
A,Annuale,065119,San Giovanni a Piro,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1786,,
A,Annuale,065119,San Giovanni a Piro,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1786,,
A,Annuale,065119,San Giovanni a Piro,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1780,e,Dato stimato
A,Annuale,065119,San Giovanni a Piro,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1819,,
A,Annuale,065119,San Giovanni a Piro,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1818,,
A,Annuale,065119,San Giovanni a Piro,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1791,e,Dato stimato
A,Annuale,065119,San Giovanni a Piro,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3605,,
A,Annuale,065119,San Giovanni a Piro,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3604,,
A,Annuale,065119,San Giovanni a Piro,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3571,e,Dato stimato
A,Annuale,065120,San Gregorio Magno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1917,,
A,Annuale,065120,San Gregorio Magno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1875,,
A,Annuale,065120,San Gregorio Magno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1864,e,Dato stimato
A,Annuale,065120,San Gregorio Magno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,2041,,
A,Annuale,065120,San Gregorio Magno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,2017,,
A,Annuale,065120,San Gregorio Magno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,2002,e,Dato stimato
A,Annuale,065120,San Gregorio Magno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3958,,
A,Annuale,065120,San Gregorio Magno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3892,,
A,Annuale,065120,San Gregorio Magno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3866,e,Dato stimato
A,Annuale,065121,San Mango Piemonte,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1294,,
A,Annuale,065121,San Mango Piemonte,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1306,,
A,Annuale,065121,San Mango Piemonte,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1314,e,Dato stimato
A,Annuale,065121,San Mango Piemonte,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1313,,
A,Annuale,065121,San Mango Piemonte,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1323,,
A,Annuale,065121,San Mango Piemonte,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1346,e,Dato stimato
A,Annuale,065121,San Mango Piemonte,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2607,,
A,Annuale,065121,San Mango Piemonte,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2629,,
A,Annuale,065121,San Mango Piemonte,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,2660,e,Dato stimato
A,Annuale,065122,San Marzano sul Sarno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,5124,,
A,Annuale,065122,San Marzano sul Sarno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,5094,,
A,Annuale,065122,San Marzano sul Sarno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,5088,e,Dato stimato
A,Annuale,065122,San Marzano sul Sarno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,5130,,
A,Annuale,065122,San Marzano sul Sarno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,5113,,
A,Annuale,065122,San Marzano sul Sarno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,5104,e,Dato stimato
A,Annuale,065122,San Marzano sul Sarno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,10254,,
A,Annuale,065122,San Marzano sul Sarno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,10207,,
A,Annuale,065122,San Marzano sul Sarno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,10192,e,Dato stimato
A,Annuale,065123,San Mauro Cilento,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,426,,
A,Annuale,065123,San Mauro Cilento,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,428,,
A,Annuale,065123,San Mauro Cilento,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,420,e,Dato stimato
A,Annuale,065123,San Mauro Cilento,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,416,,
A,Annuale,065123,San Mauro Cilento,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,416,,
A,Annuale,065123,San Mauro Cilento,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,418,e,Dato stimato
A,Annuale,065123,San Mauro Cilento,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,842,,
A,Annuale,065123,San Mauro Cilento,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,844,,
A,Annuale,065123,San Mauro Cilento,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,838,e,Dato stimato
A,Annuale,065124,San Mauro la Bruca,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,266,,
A,Annuale,065124,San Mauro la Bruca,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,260,,
A,Annuale,065124,San Mauro la Bruca,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,252,e,Dato stimato
A,Annuale,065124,San Mauro la Bruca,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,277,,
A,Annuale,065124,San Mauro la Bruca,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,276,,
A,Annuale,065124,San Mauro la Bruca,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,260,e,Dato stimato
A,Annuale,065124,San Mauro la Bruca,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,543,,
A,Annuale,065124,San Mauro la Bruca,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,536,,
A,Annuale,065124,San Mauro la Bruca,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,512,e,Dato stimato
A,Annuale,065125,San Pietro al Tanagro,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,809,,
A,Annuale,065125,San Pietro al Tanagro,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,799,,
A,Annuale,065125,San Pietro al Tanagro,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,813,e,Dato stimato
A,Annuale,065125,San Pietro al Tanagro,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,840,,
A,Annuale,065125,San Pietro al Tanagro,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,846,,
A,Annuale,065125,San Pietro al Tanagro,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,856,e,Dato stimato
A,Annuale,065125,San Pietro al Tanagro,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1649,,
A,Annuale,065125,San Pietro al Tanagro,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1645,,
A,Annuale,065125,San Pietro al Tanagro,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1669,e,Dato stimato
A,Annuale,065126,San Rufo,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,808,,
A,Annuale,065126,San Rufo,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,792,,
A,Annuale,065126,San Rufo,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,797,e,Dato stimato
A,Annuale,065126,San Rufo,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,804,,
A,Annuale,065126,San Rufo,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,798,,
A,Annuale,065126,San Rufo,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,794,e,Dato stimato
A,Annuale,065126,San Rufo,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1612,,
A,Annuale,065126,San Rufo,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1590,,
A,Annuale,065126,San Rufo,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1591,e,Dato stimato
A,Annuale,065132,San Valentino Torio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,5428,,
A,Annuale,065132,San Valentino Torio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,5472,,
A,Annuale,065132,San Valentino Torio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,5473,e,Dato stimato
A,Annuale,065132,San Valentino Torio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,5415,,
A,Annuale,065132,San Valentino Torio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,5454,,
A,Annuale,065132,San Valentino Torio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,5449,e,Dato stimato
A,Annuale,065132,San Valentino Torio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,10843,,
A,Annuale,065132,San Valentino Torio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,10926,,
A,Annuale,065132,San Valentino Torio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,10922,e,Dato stimato
A,Annuale,065127,Santa Marina,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1594,,
A,Annuale,065127,Santa Marina,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1603,,
A,Annuale,065127,Santa Marina,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1593,e,Dato stimato
A,Annuale,065127,Santa Marina,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1638,,
A,Annuale,065127,Santa Marina,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1636,,
A,Annuale,065127,Santa Marina,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1626,e,Dato stimato
A,Annuale,065127,Santa Marina,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3232,,
A,Annuale,065127,Santa Marina,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3239,,
A,Annuale,065127,Santa Marina,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3219,e,Dato stimato
A,Annuale,065128,'Sant"'Angelo a Fasanella',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,236,,
A,Annuale,065128,'Sant"'Angelo a Fasanella',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,231,,
A,Annuale,065128,'Sant"'Angelo a Fasanella',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,237,e,Dato stimato
A,Annuale,065128,'Sant"'Angelo a Fasanella',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,264,,
A,Annuale,065128,'Sant"'Angelo a Fasanella',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,258,,
A,Annuale,065128,'Sant"'Angelo a Fasanella',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,263,e,Dato stimato
A,Annuale,065128,'Sant"'Angelo a Fasanella',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,500,,
A,Annuale,065128,'Sant"'Angelo a Fasanella',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,489,,
A,Annuale,065128,'Sant"'Angelo a Fasanella',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,500,e,Dato stimato
A,Annuale,065129,'Sant"'Arsenio',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1275,,
A,Annuale,065129,'Sant"'Arsenio',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1280,,
A,Annuale,065129,'Sant"'Arsenio',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1280,e,Dato stimato
A,Annuale,065129,'Sant"'Arsenio',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1392,,
A,Annuale,065129,'Sant"'Arsenio',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1364,,
A,Annuale,065129,'Sant"'Arsenio',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1365,e,Dato stimato
A,Annuale,065129,'Sant"'Arsenio',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2667,,
A,Annuale,065129,'Sant"'Arsenio',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2644,,
A,Annuale,065129,'Sant"'Arsenio',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,2645,e,Dato stimato
A,Annuale,065130,'Sant"'Egidio del Monte Albino',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,4331,,
A,Annuale,065130,'Sant"'Egidio del Monte Albino',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,4306,,
A,Annuale,065130,'Sant"'Egidio del Monte Albino',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,3764,e,Dato stimato
A,Annuale,065130,'Sant"'Egidio del Monte Albino',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4471,,
A,Annuale,065130,'Sant"'Egidio del Monte Albino',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4459,,
A,Annuale,065130,'Sant"'Egidio del Monte Albino',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,3912,e,Dato stimato
A,Annuale,065130,'Sant"'Egidio del Monte Albino',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,8802,,
A,Annuale,065130,'Sant"'Egidio del Monte Albino',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,8765,,
A,Annuale,065130,'Sant"'Egidio del Monte Albino',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,7676,e,Dato stimato
A,Annuale,065131,Santomenna,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,206,,
A,Annuale,065131,Santomenna,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,202,,
A,Annuale,065131,Santomenna,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,194,e,Dato stimato
A,Annuale,065131,Santomenna,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,194,,
A,Annuale,065131,Santomenna,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,186,,
A,Annuale,065131,Santomenna,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,182,e,Dato stimato
A,Annuale,065131,Santomenna,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,400,,
A,Annuale,065131,Santomenna,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,388,,
A,Annuale,065131,Santomenna,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,376,e,Dato stimato
A,Annuale,065133,Sanza,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1227,,
A,Annuale,065133,Sanza,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1201,,
A,Annuale,065133,Sanza,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1175,e,Dato stimato
A,Annuale,065133,Sanza,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1169,,
A,Annuale,065133,Sanza,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1154,,
A,Annuale,065133,Sanza,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1155,e,Dato stimato
A,Annuale,065133,Sanza,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2396,,
A,Annuale,065133,Sanza,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2355,,
A,Annuale,065133,Sanza,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,2330,e,Dato stimato
A,Annuale,065134,Sapri,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,3026,,
A,Annuale,065134,Sapri,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,3028,,
A,Annuale,065134,Sapri,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,3004,e,Dato stimato
